,Track_duration,Popularity,Danceability,Energy,Key,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Year
2521,220461,44,0.626,0.665,4,-5.59,0.425,0.0,0.0331,0.303,122.004,2020
2522,180893,0,0.674,0.584,8,-8.204,0.466,0.00195,0.187,0.96,98.293,1999
2523,264373,0,0.466,0.759,8,-4.978,0.0521,0.0,0.0587,0.328,160.033,2007
2524,228426,73,0.458,0.843,4,-7.201,0.00135,0.000296,0.778,0.713,105.701,1984
2525,144840,62,0.608,0.567,7,-11.297,0.819,0.0,0.344,0.861,144.034,1968
2526,214719,34,0.61,0.807,5,-4.997,0.0769,2.64e-06,0.376,0.689,112.031,2000
2527,212253,0,0.733,0.795,1,-7.224,0.0266,0.000948,0.083,0.892,109.122,1979
2528,174000,3,0.548,0.816,0,-4.209,0.122,0.0,0.335,0.557,95.39,2019
2529,181279,77,0.675,0.751,0,-3.539,0.0604,0.0,0.0893,0.612,118.384,2017
2530,313680,25,0.639,0.813,7,-6.323,0.00211,0.0781,0.101,0.626,124.963,2005
2531,283933,49,0.804,0.945,1,-7.539,0.0226,0.000878,0.171,0.701,115.217,1989
2532,204026,55,0.852,0.858,5,-3.759,0.113,0.0,0.224,0.824,127.983,2011
2533,246026,74,0.775,0.719,7,-6.212,0.132,1.79e-06,0.0662,0.712,117.513,2014
2534,302333,42,0.359,0.945,9,-5.176,0.178,1.54e-05,0.344,0.518,137.372,1973
2535,233010,42,0.497,0.627,6,-6.141,0.00142,0.0,0.619,0.193,79.93,2015
2536,230573,59,0.879,0.693,11,-10.577,0.037,0.119,0.18,0.966,133.231,2007
2537,219413,54,0.699,0.83,1,-4.898,0.00243,0.00024,0.0995,0.889,105.809,2007
2538,235653,53,0.396,0.814,1,-6.508,0.00866,0.0,0.0646,0.802,189.073,2002
2539,266840,0,0.81,0.538,0,-5.784,0.528,0.0,0.0951,0.828,109.97,2007
2540,214533,73,0.617,0.977,9,-7.028,0.153,0.0016,0.133,0.679,131.965,2000
2541,185586,73,0.566,0.815,9,-4.481,0.0737,0.0,0.12,0.672,169.961,2005
2542,221013,35,0.757,0.738,8,-5.924,0.147,0.0,0.0783,0.654,90.042,2017
2543,300440,0,0.759,0.449,7,-13.186,0.196,0.000273,0.121,0.46,120.488,1989
2544,257000,50,0.813,0.759,6,-7.882,0.719,0.0071,0.0573,0.963,82.941,1985
2545,199728,43,0.808,0.954,0,-1.576,0.044,0.00025,0.202,0.91,120.027,2015
2546,285773,17,0.55,0.167,2,-14.034,0.722,6.76e-05,0.0981,0.106,115.173,2015
2547,226640,62,0.551,0.896,9,-3.152,0.033,0.0,0.0899,0.858,171.79,2005
2548,141786,34,0.435,0.256,0,-9.473,0.897,4.86e-05,0.0707,0.821,180.205,2013
2549,244653,48,0.573,0.344,9,-10.91,0.811,0.0,0.13,0.377,157.783,2014
2550,240320,48,0.571,0.77,0,-5.498,0.0534,1.02e-06,0.129,0.613,141.996,2009
2551,193733,46,0.668,0.875,4,-3.963,0.0428,0.0,0.379,0.934,92.992,2013
2552,208320,64,0.543,0.686,10,-7.061,0.00601,5.23e-06,0.133,0.375,95.995,2016
2553,188946,51,0.352,0.34,2,-11.925,0.349,0.0,0.0992,0.226,145.024,2016
2554,178626,87,0.778,0.317,1,-10.732,0.592,0.0,0.0881,0.327,140.048,2019
2555,243480,0,0.665,0.796,1,-5.339,0.312,0.0,0.559,0.545,163.974,2008
2556,284360,0,0.783,0.58,6,-7.398,0.0817,0.0,0.0831,0.762,93.026,2007
2557,164146,0,0.841,0.622,0,-6.763,0.041,0.0,0.126,0.738,121.988,2018
2558,243626,0,0.254,0.285,4,-7.112,0.769,0.0,0.0997,0.101,74.858,2008
2559,216293,0,0.672,0.9,2,-4.099,0.000526,2.67e-06,0.0495,0.737,138.091,2008
2560,249933,35,0.849,0.819,5,-6.464,0.0553,0.0,0.175,0.951,104.003,2001
2561,250280,63,0.808,0.655,11,-7.34,0.0373,0.0,0.208,0.56,116.029,2020
2562,233680,30,0.579,0.98,10,-4.937,0.0215,0.241,0.0255,0.606,120.029,2012
2563,209466,59,0.726,0.795,9,-4.653,0.136,0.0,0.698,0.952,115.995,2013
2564,264826,0,0.453,0.559,4,-8.121,0.0877,0.000323,0.0788,0.448,108.408,2004
2565,127773,32,0.58,0.654,2,-8.485,0.0273,0.000142,0.149,0.499,131.357,2008
2566,169157,0,0.613,0.519,5,-12.796,0.717,0.426,0.112,0.964,139.564,2014
2567,237066,32,0.543,0.857,2,-4.877,0.043,4.34e-05,0.0729,0.544,119.817,2007
2568,225213,0,0.6,0.893,0,-4.433,0.000129,2.33e-05,0.245,0.167,127.007,2009
2569,329773,0,0.638,0.955,6,-4.008,0.00275,0.000379,0.223,0.415,127.988,2009
2570,162732,0,0.569,0.366,1,-8.58,0.632,2.6e-06,0.0988,0.241,74.725,2015
2571,236000,50,0.843,0.48,11,-7.031,0.0468,0.0,0.081,0.743,122.005,2004
2572,174040,0,0.473,0.697,3,-6.253,0.0229,0.0,0.0396,0.894,77.181,2016
2573,236240,61,0.532,0.554,4,-5.923,0.295,0.0,0.3,0.107,74.916,2005
2574,191811,54,0.609,0.887,9,-4.749,0.0504,4.76e-06,0.09,0.316,97.99,2016
2575,202426,39,0.402,0.824,4,-10.258,0.127,1.22e-05,0.0623,0.897,176.431,1974
2576,172160,33,0.527,0.702,1,-9.271,0.524,1.43e-05,0.0833,0.611,170.565,1973
2577,209960,3,0.575,0.653,5,-6.96,0.0111,0.00214,0.175,0.314,81.058,2021
2578,228680,55,0.615,0.754,4,-6.104,0.721,0.0,0.077,0.786,145.299,1967
2579,236253,39,0.629,0.722,2,-5.693,0.195,0.0,0.108,0.58,118.003,2008
2580,199320,0,0.703,0.747,0,-4.446,0.283,0.0,0.396,0.7,149.974,2014
2581,234520,78,0.336,0.602,4,-6.354,0.0635,0.0,0.141,0.299,161.01,2009
2582,151280,55,0.457,0.917,9,-6.213,0.566,0.0,0.333,0.965,167.092,1964
2583,169010,76,0.682,0.72,11,-8.173,0.326,0.0,0.148,0.673,117.003,2021
2584,145960,33,0.432,0.823,0,-9.216,0.249,0.00639,0.0953,0.38,132.212,2002
2585,254733,76,0.574,0.96,9,-4.906,0.0457,0.0,0.121,0.978,117.486,1984
2586,208679,0,0.705,0.832,2,-4.594,0.138,0.0,0.0987,0.528,110.007,2018
2587,246081,25,0.744,0.626,1,-8.539,0.716,3.49e-06,0.449,0.7,107.432,2019
2588,173666,71,0.556,0.993,1,-5.067,0.0105,0.0341,0.403,0.702,124.016,1997
2589,181573,52,0.574,0.96,9,-0.81,0.125,2.27e-05,0.23,0.65,105.008,1997
2590,159735,65,0.682,0.919,0,-3.18,0.256,0.0,0.442,0.535,95.982,2016
2591,205613,41,0.623,0.93,5,-5.285,0.0141,1.64e-06,0.138,0.287,120.119,2007
2592,223613,8,0.664,0.627,0,-5.336,0.619,2.19e-05,0.0923,0.518,132.041,2009
2593,270720,73,0.698,0.774,0,-8.642,0.12,2.26e-06,0.394,0.731,133.197,1986
2594,152160,55,0.703,0.478,7,-8.062,0.626,0.0,0.113,0.734,117.562,2003
2595,277637,0,0.52,0.791,10,-4.247,0.0104,0.0,0.106,0.19,107.487,2011
2596,253106,37,0.598,0.834,1,-3.817,0.186,0.0,0.309,0.607,89.728,2016
2597,189800,37,0.679,0.922,2,-4.67,0.000241,0.69,0.0697,0.806,129.016,2016
2598,166560,0,0.609,0.81,6,-4.229,0.0149,0.0,0.205,0.764,167.992,2011
2599,284253,8,0.393,0.672,5,-8.534,0.239,7.73e-05,0.205,0.399,126.675,2007
2600,347666,61,0.812,0.507,1,-8.825,0.0399,0.0831,0.0671,0.729,114.832,1979
2601,214933,0,0.79,0.856,1,-4.98,0.381,0.0387,0.0551,0.899,109.143,1995
2602,305680,40,0.527,0.622,7,-6.797,0.0621,3.89e-05,0.12,0.335,78.003,2003
2603,258786,80,0.52,0.652,5,-6.655,0.34,5.49e-05,0.256,0.722,80.609,1990
2604,201573,21,0.513,0.796,1,-4.075,0.00147,0.000209,0.0938,0.345,171.017,2019
2605,235766,86,0.626,0.79,2,-4.302,0.135,3.97e-06,0.0989,0.416,119.082,2021
2606,208400,0,0.75,0.86,1,-3.931,0.0126,0.000294,0.0993,0.456,127.996,2011
2607,245906,38,0.772,0.76,8,-7.179,0.0319,0.0,0.25,0.693,99.006,1995
2608,234614,8,0.58,0.877,9,-3.616,0.0355,0.0,0.333,0.441,127.993,2010
2609,168466,0,0.751,0.753,0,-8.198,0.227,0.000784,0.209,0.774,106.976,2003
2610,287173,0,0.598,0.606,0,-11.812,0.162,0.000357,0.353,0.91,97.736,1993
2611,180600,21,0.603,0.668,3,-7.521,0.59,0.0,0.145,0.725,134.311,1993
2612,179133,47,0.508,0.645,5,-9.012,0.291,3.25e-06,0.107,0.412,99.302,1965
2613,233826,0,0.712,0.835,7,-4.676,0.00623,1.68e-06,0.843,0.741,153.956,2016
2614,192133,66,0.565,0.832,10,-5.732,0.0247,0.0,0.26,0.233,112.827,2016
2615,248106,53,0.5,0.859,6,-4.133,0.00126,0.00279,0.329,0.269,121.989,2017
2616,155226,80,0.482,0.849,2,-9.198,0.641,7.74e-06,0.0414,0.937,124.631,1963
2617,242986,22,0.645,0.702,9,-5.003,0.259,0.0,0.0402,0.89,128.044,2004
2618,205973,0,0.562,0.865,7,-6.476,2.06e-05,0.591,0.219,0.35,124.047,2004
2619,281066,40,0.578,0.789,10,-8.553,0.029,0.00884,0.0849,0.23,127.972,1998
2620,187533,67,0.691,0.762,11,-6.47,0.462,0.0286,0.0804,0.957,128.111,1969
2621,467640,66,0.435,0.657,5,-8.868,0.00983,0.00748,0.0923,0.209,118.704,1976
2622,151640,6,0.666,0.522,1,-7.842,0.319,0.0,0.0636,0.629,120.898,2008
2623,255516,0,0.849,0.667,0,-13.04,0.016,0.00259,0.0669,0.845,129.935,2017
2624,271893,0,0.727,0.685,11,-7.159,0.0351,4.43e-05,0.0973,0.812,88.75,1982
2625,205826,0,0.732,0.973,6,-5.33,0.456,0.0,0.154,0.967,123.292,2001
2626,215693,73,0.668,0.857,7,-2.944,0.0191,6.71e-06,0.0385,0.748,131.959,2011
2627,235360,0,0.371,0.795,5,-5.092,0.206,0.0,0.181,0.544,79.837,2013
2628,257746,58,0.59,0.808,1,-6.728,0.000953,1.53e-06,0.0918,0.601,106.029,2015
2629,201706,77,0.587,0.767,0,-5.713,0.225,0.0,0.112,0.664,100.38,2005
2630,241013,61,0.309,0.181,10,-17.022,0.87,0.000279,0.118,0.146,124.711,1994
2631,215906,41,0.742,0.847,8,-3.995,0.00573,0.0,0.196,0.602,129.048,2011
2632,251960,30,0.558,0.487,0,-7.594,0.528,0.0,0.0867,0.152,119.856,2016
2633,177000,14,0.906,0.625,1,-6.779,0.000243,3.23e-05,0.0975,0.423,150.018,2017
2634,342400,74,0.546,0.519,8,-9.072,0.36,0.00046,0.24,0.247,140.054,1993
2635,282533,61,0.833,0.681,1,-6.028,0.0956,0.0,0.0414,0.887,95.48,2004
2636,290266,54,0.413,0.433,9,-8.45,0.318,0.0,0.127,0.365,113.423,2006
2637,91226,54,0.452,0.817,7,-2.27,0.00383,0.0,0.138,0.867,161.362,2003
2638,182857,75,0.862,0.753,5,-5.356,0.131,2.01e-06,0.077,0.827,105.039,2019
2639,161160,32,0.499,0.443,2,-9.685,0.0391,0.0,0.0855,0.395,82.909,1999
2640,327573,0,0.867,0.746,7,-7.445,0.0453,0.0,0.123,0.933,118.616,1978
2641,217028,3,0.362,0.818,5,-7.475,0.000147,0.0202,0.225,0.443,175.032,2021
2642,204133,69,0.778,0.899,2,-6.552,0.0028,0.0345,0.0263,0.881,119.995,2001
2643,131693,25,0.619,0.339,2,-12.289,0.548,0.0,0.094,0.794,104.647,1995
2644,227546,65,0.852,0.604,0,-4.569,0.0503,0.0,0.327,0.667,94.762,2008
2645,173306,0,0.57,0.523,6,-11.052,0.282,2.69e-06,0.248,0.508,101.137,1969
2646,216840,71,0.558,0.464,8,-8.488,0.583,0.000133,0.159,0.558,171.762,1972
2647,288720,36,0.712,0.906,6,-2.596,0.0138,2.19e-05,0.169,0.703,118.002,2014
2648,232893,85,0.566,0.885,8,-4.528,0.0958,9.97e-05,0.334,0.304,90.99,2014
2649,179933,0,0.665,0.504,0,-15.043,0.249,0.0344,0.0995,0.963,109.738,2016
2650,151733,20,0.383,0.595,10,-8.074,0.443,0.0,0.114,0.637,105.393,1995
2651,224946,50,0.508,0.629,9,-6.563,0.102,7.01e-06,0.0995,0.604,123.451,2015
2652,281800,61,0.653,0.884,10,-10.224,0.417,0.0,0.318,0.762,104.647,1985
2653,190440,47,0.723,0.563,5,-5.26,0.0361,0.0,0.0873,0.329,170.004,2018
2654,212906,39,0.583,0.727,10,-8.425,0.103,8.35e-06,0.605,0.514,131.356,1974
2655,234434,0,0.511,0.795,8,-3.714,0.0845,0.0,0.102,0.432,175.987,2019
2656,274821,38,0.42,0.754,0,-5.628,0.0119,1.28e-05,0.445,0.162,131.95,2011
2657,235373,80,0.434,0.563,11,-6.784,0.0197,0.000824,0.128,0.275,104.183,1976
2658,165000,0,0.608,0.839,7,-6.321,0.00918,1.02e-06,0.0879,0.931,131.457,2021
2659,239440,76,0.593,0.642,2,-7.284,0.313,0.000582,0.0804,0.736,76.403,1999
2660,184973,49,0.414,0.681,1,-3.992,0.612,7.98e-06,0.248,0.538,102.338,1972
2661,191960,18,0.369,0.688,9,-4.328,0.000293,4.36e-05,0.0764,0.181,173.963,2009
2662,201254,0,0.696,0.743,6,-3.838,0.0778,0.0,0.0581,0.644,122.978,2016
2663,195266,0,0.487,0.621,7,-13.815,0.204,0.0,0.212,0.808,105.428,1987
2664,231400,84,0.918,0.609,10,-5.64,0.0928,0.0,0.139,0.304,128.008,2008
2665,219600,32,0.656,0.987,1,-6.435,0.00567,0.0,0.106,0.719,123.942,2013
2666,264146,49,0.451,0.656,7,-7.178,0.168,3.04e-06,0.106,0.308,171.477,2004
2667,216360,0,0.734,0.635,5,-7.03,0.0322,0.0,0.0808,0.931,96.99,2004
2668,226986,76,0.607,0.422,10,-13.364,0.209,0.0,0.0839,0.563,130.47,1996
2669,208693,52,0.424,0.728,0,-7.79,0.000126,0.314,0.209,0.756,130.583,1998
2670,291800,0,0.687,0.565,7,-9.613,0.0682,0.599,0.101,0.613,97.084,1996
2671,142186,65,0.744,0.611,0,-6.386,0.0723,0.000532,0.0692,0.961,114.991,2007
2672,213520,40,0.469,0.951,11,-5.093,0.049,0.00706,0.919,0.424,136.397,2015
2673,190427,70,0.683,0.53,5,-4.918,0.207,0.0,0.394,0.645,75.016,2017
2674,227853,0,0.74,0.801,2,-5.129,0.0174,0.0,0.282,0.654,97.01,2011
2675,395573,0,0.642,0.806,10,-12.973,0.0455,0.314,0.0498,0.962,131.577,1978
2676,174882,38,0.699,0.811,4,-2.886,0.0112,0.000275,0.137,0.592,125.964,2015
2677,176117,0,0.593,0.914,1,-5.351,0.00137,0.445,0.0714,0.0381,128.015,2013
2678,184013,0,0.479,0.5,10,-8.185,0.0292,0.0,0.258,0.718,185.076,2008
2679,153190,77,0.604,0.741,2,-5.571,0.178,3.49e-05,0.409,0.473,153.947,2021
2680,263293,0,0.616,0.58,1,-10.965,0.479,3.4e-05,0.118,0.376,108.969,1994
2681,230413,74,0.649,0.798,2,-4.346,0.226,0.0,0.0711,0.857,177.899,2019
2682,122920,21,0.633,0.717,7,-6.367,0.458,0.0,0.059,0.937,115.205,2016
2683,262173,73,0.75,0.727,5,-4.21,0.0189,0.0,0.266,0.359,129.993,2011
2684,176579,95,0.671,0.845,11,-4.93,0.0207,0.0,0.329,0.775,110.056,2023
2685,262160,42,0.668,0.96,4,-6.513,0.0253,0.0171,0.0773,0.765,130.598,2007
2686,162864,56,0.407,0.697,11,-5.612,0.375,5.07e-06,0.125,0.632,179.681,2019
2687,260532,75,0.536,0.311,1,-10.396,0.82,1.65e-05,0.107,0.246,147.486,2015
2688,396440,0,0.497,0.89,8,-4.559,0.00055,0.00129,0.255,0.249,133.047,1997
2689,288293,80,0.802,0.756,2,-10.791,0.0843,0.00765,0.0521,0.963,131.715,1979
2690,557293,57,0.812,0.6,10,-13.418,0.00509,0.0248,0.0465,0.8,99.189,1987
2691,155640,51,0.573,0.876,1,-5.699,0.0362,0.0,0.095,0.895,161.888,2011
2692,193780,44,0.749,0.893,7,-5.566,0.0547,1.84e-05,0.0539,0.968,123.506,1983
2693,252440,71,0.388,0.633,9,-4.769,0.0339,0.0,0.104,0.381,173.947,2010
2694,207447,26,0.517,0.928,0,-3.036,0.0195,2.4e-05,0.164,0.451,98.979,2017
2695,208053,49,0.542,0.859,11,-5.651,0.16,0.00466,0.137,0.403,159.797,2016
2696,349693,40,0.746,0.947,1,-9.624,0.159,0.00422,0.43,0.462,103.17,1989
2697,167733,33,0.742,0.387,10,-13.822,0.634,0.0,0.0424,0.878,113.045,1974
2698,178840,0,0.484,0.916,8,-4.573,0.000311,0.01,0.0861,0.665,108.561,2006
2699,228666,70,0.633,0.934,0,-3.594,0.219,0.00021,0.0592,0.963,128.606,1971
2700,239746,0,0.657,0.913,1,-7.108,0.000236,0.0,0.862,0.827,134.774,2009
2701,200093,67,0.733,0.652,7,-9.101,0.419,2.37e-06,0.521,0.459,99.998,2011
2702,211880,27,0.639,0.796,9,-5.411,0.0141,1.01e-06,0.21,0.61,121.986,1987
2703,296200,1,0.453,0.905,9,-4.001,0.36,0.000569,0.26,0.474,137.571,1980
2704,193377,68,0.652,0.898,7,-4.481,0.29,0.0,0.073,0.472,114.043,2018
2705,177975,39,0.785,0.825,4,-4.78,0.0133,0.0,0.393,0.966,124.061,2020
2706,166280,78,0.858,0.544,0,-9.289,0.583,0.00109,0.0707,0.874,108.217,1969
2707,198800,86,0.774,0.838,5,-3.914,0.0249,0.025,0.242,0.924,143.04,2003
2708,223078,0,0.688,0.532,6,-8.361,0.0356,3.08e-06,0.172,0.565,164.068,2016
2709,279173,0,0.435,0.901,10,-3.694,0.000303,0.0072,0.185,0.547,143.646,1997
2710,222213,66,0.716,0.838,10,-4.289,0.134,0.0,0.148,0.646,130.034,2011
2711,210575,84,0.637,0.715,2,-4.971,0.148,0.0,0.0892,0.308,141.872,2022
2712,120306,63,0.61,0.379,2,-9.381,0.622,0.0,0.144,0.48,97.166,1962
2713,273480,0,0.643,0.771,11,-5.652,0.0979,8.22e-05,0.0611,0.807,101.756,1992
2714,208506,70,0.555,0.717,2,-5.114,0.0414,0.0,0.116,0.374,112.03,2001
2715,177800,51,0.549,0.547,11,-8.681,0.0916,2.26e-06,0.205,0.972,129.814,2002
2716,236546,56,0.701,0.79,9,-6.16,0.301,6.06e-05,0.179,0.421,99.104,1980
2717,207506,73,0.607,0.82,11,-7.754,0.0541,6.8e-05,0.269,0.768,126.988,2000
2718,236293,0,0.759,0.918,11,-3.936,0.223,6.98e-05,0.117,0.942,98.115,2002
2719,221373,0,0.509,0.747,7,-6.774,0.00118,0.00107,0.177,0.637,128.597,1991
2720,194080,73,0.662,0.586,0,-8.821,0.097,0.00272,0.115,0.296,90.0,2016
2721,230266,0,0.488,0.487,4,-6.371,0.577,0.0,0.193,0.219,77.278,2013
2722,179551,91,0.565,0.636,0,-8.198,0.107,9.9e-06,0.447,0.525,170.01,2022
2723,309133,57,0.827,0.526,6,-13.365,0.639,8.2e-06,0.391,0.801,91.552,1999
2724,1561133,52,0.374,0.219,4,-19.104,0.564,0.56,0.114,0.0579,103.535,1973
2725,246573,20,0.338,0.729,11,-5.175,0.0114,5.02e-05,0.0741,0.409,167.91,2005
2726,194093,0,0.673,0.901,2,-2.379,0.0525,0.000535,0.0736,0.503,100.002,2013
2727,260013,28,0.354,0.757,10,-3.764,0.202,2.68e-06,0.273,0.246,118.221,2014
2728,190000,45,0.737,0.954,8,-2.936,0.034,0.0103,0.412,0.904,119.979,2016
2729,228346,49,0.403,0.858,0,-5.107,0.000294,0.0,0.0743,0.364,146.763,2009
2730,208692,60,0.661,0.486,5,-4.438,0.454,0.0,0.0994,0.309,78.31,2021
2731,230146,33,0.558,0.436,7,-7.433,0.548,4.62e-06,0.114,0.314,127.836,2009
2732,218899,0,0.653,0.982,5,-7.388,0.06,0.00481,0.097,0.76,130.074,2014
2733,304600,81,0.867,0.646,1,-4.674,0.303,0.0,0.279,0.67,88.634,1996
2734,231965,55,0.393,0.207,10,-11.865,0.877,0.0,0.104,0.262,163.99,2015
2735,228346,0,0.513,0.661,3,-6.8,0.0274,0.0,0.118,0.461,180.118,2009
2736,270373,79,0.683,0.772,7,-7.907,0.0222,0.0149,0.203,0.737,123.871,1993
2737,230466,17,0.59,0.885,9,-8.137,0.133,0.173,0.585,0.942,90.266,1976
2738,161133,67,0.78,0.869,9,-7.255,0.0744,0.004,0.0621,0.957,157.902,1980
2739,280106,24,0.472,0.609,0,-7.398,0.00689,0.0,0.157,0.379,153.945,2002
2740,191240,77,0.808,0.786,4,-6.897,0.00928,0.0701,0.0574,0.899,96.987,1993
2741,207904,77,0.601,0.724,6,-4.856,0.0945,1.68e-06,0.12,0.508,102.061,2018
2742,264503,79,0.596,0.448,5,-9.616,0.365,5.3e-06,0.206,0.796,83.293,1973
2743,172293,40,0.767,0.687,5,-3.983,0.0384,0.0,0.335,0.433,126.048,2009
2744,276280,0,0.261,0.274,8,-9.04,0.786,0.0,0.108,0.249,91.285,2008
2745,173906,16,0.478,0.254,5,-7.723,0.922,1.54e-05,0.134,0.338,146.629,2016
2746,214575,54,0.71,0.792,0,-5.996,0.0792,3.32e-05,0.0871,0.858,116.687,1977
2747,216146,0,0.291,0.635,4,-6.846,0.275,2.69e-05,0.334,0.294,111.852,2015
2748,403640,37,0.745,0.835,6,-10.961,0.014,0.113,0.139,0.936,113.897,1969
2749,205680,81,0.845,0.567,5,-8.118,0.59,0.00142,0.0811,0.793,125.02,2015
2750,220454,80,0.731,0.794,0,-5.126,0.0323,2.59e-05,0.112,0.356,139.994,2017
2751,185253,54,0.44,0.466,6,-9.712,0.17,1.03e-06,0.118,0.543,107.744,1966
2752,226893,61,0.478,0.624,5,-11.16,0.655,0.00197,0.114,0.579,138.708,2006
2753,233373,70,0.639,0.845,0,-3.333,0.0528,0.0,0.336,0.871,119.48,2009
2754,203204,59,0.706,0.777,10,-4.591,0.299,0.0,0.298,0.638,126.008,2015
2755,229373,43,0.343,0.977,11,-1.708,0.0747,0.0,0.345,0.564,123.284,2008
2756,202586,61,0.317,0.464,6,-7.37,0.429,1.27e-06,0.103,0.414,159.906,2014
2757,132066,6,0.572,0.544,6,-7.094,0.732,0.0,0.095,0.88,135.276,2014
2758,139813,0,0.738,0.717,1,-5.121,0.062,0.0,0.205,0.5,98.047,2019
2759,215266,2,0.635,0.864,0,-3.828,0.00899,0.0,0.144,0.742,132.001,2011
2760,115493,37,0.428,0.463,7,-8.899,0.584,0.0,0.14,0.93,144.947,1996
2761,263973,0,0.602,0.784,11,-7.976,0.00398,0.0852,0.0931,0.918,133.019,2013
2762,275000,0,0.713,0.378,4,-7.131,0.0275,0.000126,0.0926,0.167,103.978,2009
2763,186087,1,0.824,0.545,5,-7.127,0.0221,0.00375,0.097,0.683,149.912,2021
2764,299146,69,0.893,0.74,11,-4.936,0.299,0.0,0.0881,0.963,101.025,2005
2765,201693,71,0.579,0.705,6,-4.911,0.0273,0.0,0.0704,0.761,116.173,1979
2766,269053,0,0.524,0.923,11,-8.866,4.55e-05,0.0273,0.194,0.402,108.295,1991
2767,180320,35,0.374,0.724,1,-12.004,0.0293,0.000195,0.314,0.649,178.261,1981
2768,272200,59,0.666,0.883,0,-9.601,0.0826,0.000563,0.114,0.521,148.06,1988
2769,231493,73,0.734,0.864,2,-6.119,0.022,9.85e-06,0.246,0.47,105.932,1998
2770,203105,24,0.527,0.761,1,-5.043,0.0236,0.0,0.369,0.859,89.982,2019
2771,204320,49,0.671,0.719,10,-5.945,0.377,0.000119,0.341,0.857,89.932,2010
2772,230400,60,0.372,0.873,8,-5.049,0.00225,0.137,0.0638,0.481,159.991,1988
2773,303746,53,0.525,0.652,2,-6.971,0.168,0.0,0.0544,0.371,127.55,2005
2774,131000,0,0.738,0.563,11,-12.406,0.577,0.0,0.0713,0.967,129.089,1963
2775,213773,15,0.699,0.802,9,-6.813,0.00507,0.00123,0.108,0.658,112.041,2001
2776,182370,53,0.693,0.76,11,-5.433,0.00169,0.000977,0.121,0.751,115.0,2018
2777,195960,0,0.752,0.872,6,-4.186,0.12,0.0,0.234,0.677,123.888,2012
2778,204013,76,0.596,0.851,5,-4.245,0.0358,3.19e-05,0.365,0.612,202.049,2016
2779,175080,59,0.579,0.877,4,-8.83,0.0289,0.571,0.0656,0.9,126.336,1965
2780,248666,56,0.898,0.648,7,-8.779,0.0402,0.0377,0.0611,0.724,123.096,1997
2781,208360,38,0.734,0.519,5,-8.966,0.0904,0.171,0.369,0.851,121.458,2018
2782,344400,48,0.599,0.976,0,-7.649,0.0013,0.787,0.383,0.501,130.724,2010
2783,153190,89,0.601,0.741,2,-5.569,0.185,2.91e-05,0.415,0.441,153.96,2021
2784,238440,76,0.761,0.386,4,-6.158,0.355,0.0,0.0953,0.526,134.943,2017
2785,237546,47,0.658,0.919,5,-2.455,0.166,0.0,0.123,0.516,127.916,2012
2786,281573,31,0.3,0.265,0,-13.593,0.628,0.0,0.28,0.314,135.91,1986
2787,112000,24,0.584,0.72,8,-6.273,0.613,0.0,0.0758,0.971,159.337,1963
2788,203760,0,0.704,0.633,11,-6.923,0.0214,0.0,0.29,0.863,144.021,2017
2789,200560,70,0.614,0.928,8,-4.806,0.0408,0.00104,0.0845,0.879,172.656,2000
2790,205408,47,0.576,0.719,11,-5.163,0.156,0.0,0.305,0.545,94.921,2018
2791,303813,0,0.643,0.663,0,-8.237,0.351,0.0,0.127,0.181,90.079,2011
2792,284906,0,0.769,0.832,7,-2.985,0.0291,1.46e-06,0.386,0.772,91.53,1998
2793,171826,0,0.392,0.782,9,-5.205,0.00257,0.047,0.151,0.886,75.842,1974
2794,225373,34,0.76,0.564,9,-10.237,0.187,4.53e-05,0.101,0.912,90.735,1980
2795,237626,76,0.719,0.671,8,-6.279,0.0372,8.21e-06,0.12,0.786,130.027,2013
2796,211666,0,0.628,0.698,6,-5.608,0.0472,0.00152,0.0907,0.729,89.975,2016
2797,239280,67,0.766,0.5,11,-7.558,0.719,5.91e-06,0.304,0.71,84.044,2016
2798,295133,64,0.636,0.939,9,-5.551,0.0485,6.69e-06,0.271,0.694,134.937,1989
2799,263746,66,0.73,0.639,7,-11.025,0.0853,0.00221,0.102,0.658,94.395,1974
2800,203133,67,0.708,0.945,5,-3.247,0.00104,0.0803,0.227,0.545,127.96,2015
2801,182626,9,0.45,0.465,8,-5.12,0.627,0.0,0.123,0.448,107.578,2015
2802,244866,0,0.32,0.697,2,-6.623,0.136,1.4e-05,0.303,0.634,156.067,2000
2803,297906,35,0.852,0.863,6,-9.241,0.197,0.0,0.143,0.496,120.953,2015
2804,202626,16,0.766,0.873,11,-6.381,0.00627,0.0,0.0764,0.743,126.988,2010
2805,149693,0,0.767,0.331,1,-10.777,0.64,0.0,0.0681,0.636,113.312,1964
2806,193493,0,0.735,0.52,11,-6.18,0.255,0.0,0.106,0.688,118.441,1995
2807,251240,40,0.453,0.751,2,-11.045,0.000359,0.00213,0.269,0.788,134.921,1989
2808,223920,35,0.574,0.932,4,-3.558,0.00139,5.6e-06,0.14,0.223,135.034,2011
2809,211853,0,0.766,0.709,9,-6.471,0.204,1.41e-05,0.126,0.506,128.07,2017
2810,157220,65,0.665,0.712,1,-7.536,0.00103,0.00333,0.102,0.669,93.992,2019
